UWI,Well Name,Well Number,Well Label,KB Elev,DF Elev,GL Elev,Spud Date,Completion Date,Current Operator,Original Operator,Historical Operator,County,State,SurfLat,SurfLong,BHLatDec,BHLongDec,Zone Name,ZoneAttrName,Value
42389371860000,SMARTY JONES 26,5H,SMARTY JONES 26 : 5H,2707,,2682,7/10/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35570274,-103.6023088,31.37174133,-103.5985493,Grid Samples,VARIANCE_WFMP Upper A - GROSS,15.07
42389371860000,SMARTY JONES 26,5H,SMARTY JONES 26 : 5H,2707,,2682,7/10/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35570274,-103.6023088,31.37174133,-103.5985493,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,0.53
42389371860000,SMARTY JONES 26,5H,SMARTY JONES 26 : 5H,2707,,2682,7/10/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35570274,-103.6023088,31.37174133,-103.5985493,Grid Samples,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,1.53
42389371860000,SMARTY JONES 26,5H,SMARTY JONES 26 : 5H,2707,,2682,7/10/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35570274,-103.6023088,31.37174133,-103.5985493,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,1.53
42389371860000,SMARTY JONES 26,5H,SMARTY JONES 26 : 5H,2707,,2682,7/10/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35570274,-103.6023088,31.37174133,-103.5985493,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-7353.2
42389371860000,SMARTY JONES 26,5H,SMARTY JONES 26 : 5H,2707,,2682,7/10/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35570274,-103.6023088,31.37174133,-103.5985493,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,8.86
42389371860000,SMARTY JONES 26,5H,SMARTY JONES 26 : 5H,2707,,2682,7/10/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35570274,-103.6023088,31.37174133,-103.5985493,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,163.86
42389371860000,SMARTY JONES 26,5H,SMARTY JONES 26 : 5H,2707,,2682,7/10/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35570274,-103.6023088,31.37174133,-103.5985493,Grid Samples,MEDIAN_WFMP Upper A - GROSS,82.19
42389371860000,SMARTY JONES 26,5H,SMARTY JONES 26 : 5H,2707,,2682,7/10/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35570274,-103.6023088,31.37174133,-103.5985493,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,46.41
42389371860000,SMARTY JONES 26,5H,SMARTY JONES 26 : 5H,2707,,2682,7/10/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35570274,-103.6023088,31.37174133,-103.5985493,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,56.64
42389371860000,SMARTY JONES 26,5H,SMARTY JONES 26 : 5H,2707,,2682,7/10/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35570274,-103.6023088,31.37174133,-103.5985493,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,63.13
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,0.77
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.01
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,0.47
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,VARIANCE_WFMP Upper A - GROSS,3.95
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,0.4
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,0.1
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,0.83
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-7336.26
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,8.73
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,168.66
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,MEDIAN_WFMP Upper A - GROSS,86.87
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,42.46
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,57.31
42389371910200,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/2/2018,,MDC TEXAS OPER LLC,,,REEVES,TEXAS,31.35575274,-103.6025688,31.36440938,-103.603726,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,65.05
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,1.95
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.01
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,4.89
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,VARIANCE_WFMP Upper A - GROSS,25.34
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,0.58
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,0.87
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,1.68
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-7334.36
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,8.71
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,166.57
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,MEDIAN_WFMP Upper A - GROSS,81.51
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,42.01
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,56.29
42389371910300,SMARTY JONES 26,7H,SMARTY JONES 26 : 7H,2708,,,9/21/2018,,MDC TEXAS OPERATOR L,,,REEVES,TEXAS,31.35575306,-103.602569,31.37236685,-103.6020647,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,63.16
42389371970000,VANGUARD 3,17H,VANGUARD 3 : 17H,2632,,2605,7/31/2018,,OXY USA WTP LP,,,REEVES,TEXAS,31.33017503,-103.3650108,31.34527158,-103.3589004,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,40.11
42389371970000,VANGUARD 3,17H,VANGUARD 3 : 17H,2632,,2605,7/31/2018,,OXY USA WTP LP,,,REEVES,TEXAS,31.33017503,-103.3650108,31.34527158,-103.3589004,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.09
42389371970000,VANGUARD 3,17H,VANGUARD 3 : 17H,2632,,2605,7/31/2018,,OXY USA WTP LP,,,REEVES,TEXAS,31.33017503,-103.3650108,31.34527158,-103.3589004,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,14.6
42389371970000,VANGUARD 3,17H,VANGUARD 3 : 17H,2632,,2605,7/31/2018,,OXY USA WTP LP,,,REEVES,TEXAS,31.33017503,-103.3650108,31.34527158,-103.3589004,Grid Samples,VARIANCE_WFMP Upper A - GROSS,1.5
42389371970000,VANGUARD 3,17H,VANGUARD 3 : 17H,2632,,2605,7/31/2018,,OXY USA WTP LP,,,REEVES,TEXAS,31.33017503,-103.3650108,31.34527158,-103.3589004,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,4.05
42389371970000,VANGUARD 3,17H,VANGUARD 3 : 17H,2632,,2605,7/31/2018,,OXY USA WTP LP,,,REEVES,TEXAS,31.33017503,-103.3650108,31.34527158,-103.3589004,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,9.33
42389371970000,VANGUARD 3,17H,VANGUARD 3 : 17H,2632,,2605,7/31/2018,,OXY USA WTP LP,,,REEVES,TEXAS,31.33017503,-103.3650108,31.34527158,-103.3589004,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-8086.66
42389371970000,VANGUARD 3,17H,VANGUARD 3 : 17H,2632,,2605,7/31/2018,,OXY USA WTP LP,,,REEVES,TEXAS,31.33017503,-103.3650108,31.34527158,-103.3589004,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,11.23
42389371970000,VANGUARD 3,17H,VANGUARD 3 : 17H,2632,,2605,7/31/2018,,OXY USA WTP LP,,,REEVES,TEXAS,31.33017503,-103.3650108,31.34527158,-103.3589004,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,79.04
42389371970000,VANGUARD 3,17H,VANGUARD 3 : 17H,2632,,2605,7/31/2018,,OXY USA WTP LP,,,REEVES,TEXAS,31.33017503,-103.3650108,31.34527158,-103.3589004,Grid Samples,MEDIAN_WFMP Upper A - GROSS,71.83
42389371970000,VANGUARD 3,17H,VANGUARD 3 : 17H,2632,,2605,7/31/2018,,OXY USA WTP LP,,,REEVES,TEXAS,31.33017503,-103.3650108,31.34527158,-103.3589004,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,69.07
42389371970000,VANGUARD 3,17H,VANGUARD 3 : 17H,2632,,2605,7/31/2018,,OXY USA WTP LP,,,REEVES,TEXAS,31.33017503,-103.3650108,31.34527158,-103.3589004,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,74.93
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,140.27
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.36
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,6.11
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,VARIANCE_WFMP Upper A - GROSS,0.03
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,13.54
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,0.91
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,2.42
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-8280.53
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,10.96
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,63.66
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,MEDIAN_WFMP Upper A - GROSS,100.3
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,86.81
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,83.83
42389371990100,LONGFELLOW UNIT 3-1,603H,LONGFELLOW UNIT 3-1 : 603H,2732,,,1/12/2019,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60702925,-103.5465486,31.62465096,-103.5170063,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,97.6
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,98.87
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.45
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,6.85
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,VARIANCE_WFMP Upper A - GROSS,0.03
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,17.33
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,1.06
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,2.7
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-8283.26
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,11.23
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,63.6
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,MEDIAN_WFMP Upper A - GROSS,100.19
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,88.71
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,83.62
42389372000000,LONGFELLOW UNIT 3-1,604H,LONGFELLOW UNIT 3-1 : 604H,2728,,2703,11/9/2018,,DIAMONDBACK EXPLORAT,,,REEVES,TEXAS,31.60679901,-103.546379,31.62376395,-103.513996,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,97.58
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,28.42
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.01
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,0
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,VARIANCE_WFMP Upper A - GROSS,0.01
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,VARIANCE_WFMP Upper A - NET_DPHI>8,3.17
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,1.44
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,VARIANCE_WFMP Upper A - NET_Res>30,0.86
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,MEDIAN_WFMP_UA_MRKR_SSTVD,-7243.85
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,10.09
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,89.28
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,MEDIAN_WFMP Upper A - GROSS,116.78
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,MEDIAN_WFMP Upper A - NET_DPHI>8,91.95
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,77.47
42389372070000,BURNSIDE,407AH,BURNSIDE : 407AH,3012,,2997,10/3/2018,,APACHE CORP,,,REEVES,TEXAS,31.66606644,-103.8808834,31.67943627,-103.882736,Grid Samples,MEDIAN_WFMP Upper A - NET_Res>30,116.05
42389372090000,BURNSIDE,409AH,BURNSIDE : 409AH,3011,,2989,9/19/2018,,APACHE CORP,,,REEVES,TEXAS,31.66608647,-103.8787134,31.67940825,-103.8800286,Grid Samples,VARIANCE_WFMP_UA_MRKR_SSTVD,35.53
42389372090000,BURNSIDE,409AH,BURNSIDE : 409AH,3011,,2989,9/19/2018,,APACHE CORP,,,REEVES,TEXAS,31.66608647,-103.8787134,31.67940825,-103.8800286,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,0.01
42389372090000,BURNSIDE,409AH,BURNSIDE : 409AH,3011,,2989,9/19/2018,,APACHE CORP,,,REEVES,TEXAS,31.66608647,-103.8787134,31.67940825,-103.8800286,Grid Samples,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,0
