Unformatted_API_UWI_14,ENVOperator,FirstProdDate,LateralLength_FT,ProppantIntensity_LBSPerFT,WaterIntensity_GALPerFT,OilGravity_API,AvgHzDistAtDrillTimeSameZone_FT,ClosestHzDistAtDrillTimeSameZone_FT,WellName,First12MonthOil_BBL,First12MonthGas_MCF
42389375500000,DIAMONDBACK,8/1/2019,10327,1013.10925,2348.6978,48,840.9732677,840.9732677,CHECKERS STATE UNIT 54-12-21 601H,174998.33,740500.75
42389375050000,"MAPLE ENERGY HOLDINGS, LLC",2/1/2019,7317,2691.8694,2811.928,47,702.8457786,479.4196535,COOPERS DREAM 23-2 2H,86844,622140
42389377840000,COLGATE OPERATING,1/1/2020,10186,2539.0354,3009.6177,48,,,BLANTONS 20-23E UNIT 1H,123336,1530763.1
42389380420000,CENTENNIAL RESOURCE DEVELOPMENT,7/1/2019,7691,1717.2422,1380.6101,44,2248.948537,2248.948537,PREDATOR WEST A U 25H,115880,207175
42389380280000,PDC ENERGY,4/1/2021,10408,1836.6711,1753.4315,51,905.1081429,905.1081429,GRIZZLY SOUTH 7673 A 8H,,
42389383220000,OCCIDENTAL,12/1/2019,7644,2503.6772,2266.2522,58,2615.190725,2615.190725,WINGHEAD STATE 57-2-48 UNIT A 3H,136262,364251
42109330299000,PDC ENERGY,4/1/2017,,,,,,,H. M. PHILLIPS STATE 1720 1H,,
42389352860100,CENTENNIAL RESOURCE DEVELOPMENT,11/1/2016,,,,,,,POP 4-59 60 1H,,
42475369520000,OCCIDENTAL,6/1/2015,9696,451.75308,1633.7896,38,,,BRAMAN MINERALS 45 2H,71320,756729
42389364590000,"MAPLE ENERGY HOLDINGS, LLC",2/1/2018,4530,3224.3796,3647.1753,47,,,BIG BROWN 15 1H,90730,205571
42389370800000,OCCIDENTAL,5/1/2019,9983,2478.2925,2316.8955,48,1058.772063,1058.772063,SARATOGA STATE 54-4-10 UNIT 2H,184429,765851
42389372980000,"MAPLE ENERGY HOLDINGS, LLC",12/1/2018,4458,2715.6306,2870.4685,48,1176.298985,1176.298985,STATE CALIFORNIA CHROME 27 7H,81488,308885
42475376900000,COLGATE OPERATING,4/1/2020,7529,2176.0828,2333.608,45,,,ABIGAIL 218-219 UNIT 1H,99044,946775
42389379000000,CHEVRON,4/1/2020,10104,2439.3208,2597.133,44,853.3596452,838.5613477,DOC HOLLIDAY STATE 34-43 UNIT 1H,178579.81,334943.62
42389382640000,COTERRA ENERGY,10/1/2019,10617,2307.3848,2042.1338,48,753.8108867,753.8108867,RED LODGE C20-11 H 8H,338577,1293259
42389383640000,COLGATE OPERATING,11/1/2019,8530,1533.0472,1887.2443,46,,,EVAN WILLIAMS 23-13W UNIT 1H,179119,941787
42389384380000,EOG,10/1/2020,10138,2528.6443,1957.3251,60,1169.085878,797.5947017,STATE DIAGON ALLEY B 2H,130311,576247
42389384430000,CHEVRON,1/1/2021,7036,2305.401,2171.8455,42,1393.641269,870.6566196,BELLE STARR STATE 29-42 UNIT 15H,104859.664,175780.05
42389391510000,DEVON,4/1/2021,10370,2510.0552,1752.3995,48,1047.901978,1047.901978,FIVER STATE 18-27F-54-4 413H,,
42301354340000,"CP EXPLORATION III OPERATING,LLC",,7723,2326.9062,1997.2814,48,609.6103818,319.7289366,B AND B STATE 4H,,
42389366820000,CHEVRON,9/1/2018,8092,,,44,835.1084709,831.4922929,TRIGGER 39-40 UNIT B 6H,301126.34,813331.3
42389367270000,"MAPLE ENERGY HOLDINGS, LLC",10/1/2018,7110,2916.2559,3056.1191,50,1276.215271,1271.782763,ROCKET WRANGLER 11 1H,154146,447560
42389370710000,EOG,6/1/2018,7357,2395.7048,2136.9534,47,,,STATE RIO UNIT 1H,195346,829129
42389372470000,CENTENNIAL RESOURCE DEVELOPMENT,9/1/2018,8562,2453.0168,2472.354,45,692.2008205,692.2008205,IRON EAGLE UNIT A U 42H,85952.82,292962.66
42389357270000,OCCIDENTAL,11/1/2018,4754,2509.7148,2324.9436,62,,,GOLEM 56-3-3 1H,141194,557267
42389357520000,OCCIDENTAL,1/1/2018,4226,2478.8477,2324.5803,,,,NIGHTWATCH 56-3-21 1H,107664,402001
42389357700000,OCCIDENTAL,10/1/2018,4361,2502.4202,2341.031,45,1950.353249,1950.353249,TWEETER 56-3-33 1H,123454,512671
42389360650000,CENTENNIAL RESOURCE DEVELOPMENT,11/1/2017,9419,,2485.4963,43,,,CWI STATE B 11H,222229,506819
42389368190000,CONOCOPHILLIPS,2/1/2019,9723,2018.6737,1991.7457,42,2009.117812,2009.117812,JACK STATE A UNIT 3602H,210773.5,383411.6
42389345280000,OCCIDENTAL,4/1/2015,4867,976.27985,984.6156,43,,,LENOX 2 5H,164092.55,175926.27
42475365710000,SHELL,6/1/2014,4240,1905.0295,1357.362,50,,,MAGIC MAN 33-64 WRD 6H,53035.633,105492.58
42389345280001,OCCIDENTAL,4/1/2015,4867.01,,,,,,LENOX 2 5H,,
42389372470001,CENTENNIAL RESOURCE DEVELOPMENT,9/1/2018,5566,,,,,,IRON EAGLE UNIT A U 42H,,
42389379800000,OCCIDENTAL,1/1/2020,7126,,2207.5322,56,2044.924704,2044.924704,MANTICORE STATE 55-3-3 UNIT 4H,209654,690890
42389384710000,CHEVRON,2/1/2020,9663,2483.61,2789.0164,43,839.1512741,839.1512741,LULU PARR STATE 199-200 UNIT A-1 3H,320135,510001
42389386080000,CHEVRON,3/1/2020,9425,2510.1812,2516.9492,43,845.2324124,829.1099593,PECOS BILL STATE 204-203 UNIT B 8H,230129.33,337297.7
42389376200000,EOG,12/1/2018,9320,2697.5444,2703.1777,50,,,HERMOSA STATE 55 30-31 3H,93642,1114561
42389380120000,OCCIDENTAL,11/1/2019,9224,2490.8486,2273.0586,52,,,CHOLLA STATE 2-4 3H,120973,361123
42389382950000,COLGATE OPERATING,8/1/2019,5850,2613.583,3232.6338,40,,,GUAM STATE 26-21 UNIT 3H,156958.83,523477.72
42389384420000,CHEVRON,1/1/2021,7035,2387.4258,2236.6953,42,872.5488997,870.0928253,BELLE STARR STATE 29-42 UNIT 13H,184120.33,502627.94
42389385820000,CHEVRON,1/1/2020,8078,2510.4604,2866.7312,45,884.114141,875.739879,CITY OF PECOS STATE 15-16 U A2 7H,222892,459414
42389346900000,DIAMONDBACK,3/1/2015,5025,,,45,,,NICKEL 6-13 1H,68392,160699
42389356880000,CHEVRON,6/1/2017,4578,3.0196593,3081.1926,40,,,MAN O WAR 26 UNIT C 8H,199952,370392
42109330930000,COTERRA ENERGY,10/1/2017,7287,2350.0845,1939.8228,40,,,SMARTY JONES 42 STATE UNIT 2H,164343,952397
42389357050000,CHEVRON,11/1/2017,9501,2991.8774,2801.7903,49,2623.667363,2623.667363,LAURA WILDER 72-69 UNIT A 3H,394013,1249875
42389360000000,COTERRA ENERGY,8/1/2018,9646,1945.0754,1640.7418,50,991.5930397,986.6425437,SNOWSHOE STATE 57-10 UNIT 4H,234692.5,1173510.8
42389363640000,APA CORP,3/1/2018,4432,1934.8995,2142.9004,52,725.5154939,705.5742885,BULL RUN 405AH,107450,484496
42389366110000,COTERRA ENERGY,6/1/2018,9721,1775.6506,1619.16,46,596.011724,580.1882892,RANGER U 04H,243358.38,1137597.5
42389366560000,APA CORP,5/1/2018,4254,1904.8806,1598.1523,50,896.1799488,803.588933,LEE 403AH,83221,414254
42475374250000,OCCIDENTAL,11/1/2018,10120,2520.9778,2359.0051,55,,,FRIJOLE 34-187 UNIT 1H,212047,728109
42389369600000,"MAPLE ENERGY HOLDINGS, LLC",7/1/2018,4365,2923.0562,3408.3542,46,,,CALIFORNIA CHROME 27 1HM,89404.44,190347.77
42389374630000,BTA OIL PRODUCERS,3/1/2020,4770,2979.493,2806.7886,47,1321.217637,1321.217637,FLEX STATE 21602 16 2H,142912,556089
42389376510000,CENTENNIAL RESOURCE DEVELOPMENT,2/1/2019,7655,594.44104,1757.9373,49,,,PREDATOR EAST U 48H,148613.94,434059.38
42389376870000,EOG,9/1/2020,10068,2491.337,1816.9255,61,713.5780443,675.896894,STATE HARRISON RANCH 57 2111H,108036,598414
42389379030000,CHEVRON,4/1/2020,10120,2501.0103,2294.9695,43,840.9228556,821.7670173,DOC HOLLIDAY STATE 34-43 UNIT 5HR,329498.66,376193.25
42389379770000,CHEVRON,6/1/2019,7562,1799.7614,1066.6067,44,1132.453719,826.9078977,BLACK BART STATE 25-12-54 5H,152873.67,416629.1
42389388360000,CHEVRON,11/1/2020,7160,,,42,886.3540493,886.3540493,CHARLES GOODNIGHT 266-265 UNIT C 10H,430193.47,477540.4
42301318640000,DIAMONDBACK,2/1/2013,3525,37.55461,342.9583,49,,,RED BULL 1-72 2H,26342.568,88353.82
42109330600000,CHEVRON,2/1/2018,9968,3051.8608,2723.9358,47,1900.484441,1900.484441,HAY GIA 16/21 0022WA,277974,1061519
42389358130000,CALLON,9/1/2017,7188,2026.4808,2591.3906,47,,,CHRISTIAN 2 1T,182018,1201285
42389363160000,EOG,7/1/2018,8218,2426.25,1530.1073,48,771.1435299,769.4679166,STATE CREEK 17-8 UNIT 1H,169969,761367
42475373420000,SHELL,10/1/2018,4815,2386.858,1175.8954,45,954.7874676,847.7130671,BRAMBLETT 34-197 WRD 4H,23420.332,64213.523
42389368840000,DIAMONDBACK,11/1/2018,4455,1869.9869,2151.305,48,,,SKYFALL STATE UNIT 55-8 606H,216569.3,551769.1
42389369710000,OCCIDENTAL,4/1/2019,4835,2488.2034,2279.7869,47,,,HELIOS 56-2-30 1H,141734,566594
42389369730000,DIAMONDBACK,10/1/2018,4938,2034.0858,2324.2976,47,,,LIBERTY STATE UNIT 9-69 606H,199545.73,572270.8
42389369900000,EOG,2/1/2019,10103,2592.9456,2187.2551,48,971.9235689,949.5662883,STATE CORTEZ UNIT 4H,258003,950693
42389369910000,EOG,2/1/2019,10031,2621.8584,2607.048,48,939.5429456,930.4724763,STATE CORTEZ UNIT 5H,294108,1066779
42389372580000,OCCIDENTAL,3/1/2019,9584,2517.8213,2310.2285,49,,,CHIMERA STATE 56-3-7 UNIT 2H,180110,799169
42109333790000,COTERRA ENERGY,7/1/2019,9954,2261.7588,1978.3546,48,,,OLD ROSEBUD 37 UNIT 3HX,126415.75,1273942
42389381400000,CENTENNIAL RESOURCE DEVELOPMENT,10/1/2019,9789,2586.8435,2035.8898,50,856.8965756,854.0600827,NICHOLAS F U 13H,207322,675063
42389381840000,CHEVRON,11/1/2019,7175,2518.3108,3017.1145,42,1808.181781,1005.696807,CURLY BILL STATE 25-26 UNIT A 4H,147935.6,386762.12
42389380680000,CHEVRON,8/1/2019,9654,2508.228,1981.1263,43,1061.257574,938.9471119,SAM PREWITT 255-256 D-1 3HL,290335,500942
42389383240000,COLGATE OPERATING,8/1/2019,8942,2241.6975,2604.4897,52,1839.351362,1839.351362,GEORGE T STAGG 5-2 UNIT 1H,36379,830643
42389388380000,OCCIDENTAL,,6686,1805.7642,1217.0012,56,,,PALMITO RANCH 53-4-3 B 2H,,
42389390480000,CALLON,10/1/2020,4670,2071.8384,1907.6053,45,1154.079524,1154.079524,HAYES STATE UNIT 41H,104742,570399
42389350000000,OCCIDENTAL,2/1/2016,4397,1814.7839,1929.6746,43,946.658808,936.333894,LENOX 2 14H,109490.95,242069.45
42389342490000,CONOCOPHILLIPS,1/1/2015,4536,1707.2355,1854.0198,46,,,TYCOON A 2502H,108164.91,302851.75
42389348200000,EOG,1/1/2017,4900,2369.7705,2452.517,44,996.6533709,996.6533709,STATE HARRISON RANCH 56 306H,105480,608830
42389363160100,EOG,7/1/2018,,,,,,,STATE CREEK 17-8 UNIT 1H,,
42389369730100,DIAMONDBACK,10/1/2018,,,,,,,LIBERTY STATE UNIT 9-69 606H,,
42389349750000,CHEVRON,5/1/2016,4567,1810.5658,1779.4039,45,,,LOWE 26 1H,113911.67,192850.16
42389356040000,DIAMONDBACK,9/1/2017,8162,1876.7787,2139.952,49,827.7136399,827.7136399,ALAMEDA STATE UNIT 54-8-1 606H,271108.03,1500716.6
42389348680000,EOG,8/1/2015,4884,1993.1312,1691.2998,48,491.1835895,491.1835895,STATE APACHE 57 101H,191150,636219
42475370140000,SHELL,10/1/2015,4022,1739.2163,1790.3779,45,,,ZPZ 34-196 WRD UNIT 1H,154803,500706
42389367500000,OCCIDENTAL,12/1/2018,9796,2523.7651,2264.4785,60,996.1711772,728.5191927,JUNIPER STATE UNIT 2-3 3H,231956.73,606899.2
42389346110000,CONOCOPHILLIPS,2/1/2015,5730,1676.236,1799.5112,43,1504.974914,1504.974914,W STATE 1204H,196664.64,393079.66
42475370160000,CONOCOPHILLIPS,10/1/2015,7269,,1145.5963,45,,,CHROME 33-39S 1H,299511,873082
42389379530000,EOG,2/1/2020,4588,2826.183,2115.3425,58,1070.801176,1070.801176,STATE LAGNIAPPE 57 1H,107025,475282
42389381890000,CHEVRON,11/1/2019,6950,2520.118,2997.047,45,1690.004258,1690.004258,CURLY BILL STATE 25-26 UNIT B 10H,127904.61,372744.1
42389350670000,PDC ENERGY,3/1/2016,4008,1963.4144,1774.2904,48,1481.459357,1481.459357,TIN CUP 81 1H,99444,222668
42389344980000,CENTENNIAL RESOURCE DEVELOPMENT,1/1/2015,4165,2009.8538,2144.025,43,512.0635009,512.0635009,PEREGRINE 27 7H,68011.516,429498.47
42109334570000,COTERRA ENERGY,11/1/2019,10196,2391.2397,1984.9366,50,,,NYQUIST 25 STATE UNIT 2H,262231,2006378
42109326190000,BP,12/1/2013,6761,1252.5236,1195.4698,53,,,HORSESHOESPRINGS STATE 113-10 1,116855,675801
42389350490000,OCCIDENTAL,2/1/2016,5638,1417.6765,1366.9276,49,2624.01439,2624.01439,CATCLAW UNIT 2-31 1H,55247,152453
42389339910000,"MAPLE ENERGY HOLDINGS, LLC",3/1/2014,4024,1579.2281,1963.4766,50,,,DIAMOND BACK 17 1 H,10641,351171
42389371510000,EOG,2/1/2019,10181,2426.9385,2246.866,50,1042.563655,991.2419073,STATE MAYFLY UNIT 6H,191038,1595762
42389387270000,CALLON,6/1/2021,9974,2011.8302,1711.4305,47,432.1852394,427.1341195,BUSH STATE UNIT 1922 10H,,
42389357100001,CENTENNIAL RESOURCE DEVELOPMENT,6/1/2017,4461.0093,3374.3987,2336.296,,,,RIFLEMAN C19-3 1H,,
42389370450001,EOG,8/1/2018,7794,,,,,,STATE CREEK 17-8 UNIT 10H,,
42389351140000,COTERRA ENERGY,6/1/2017,7375,2064.67,1192.3877,53,,,STEAMWORKS 0304H,151253,670224
42389354470000,EOG,5/1/2017,7262,2464.2908,2405.5786,49,920.8626429,920.8626429,STATE STREET 20-29 B UNIT 1H,149983,672649
42389339919000,"MAPLE ENERGY HOLDINGS, LLC",3/1/2014,,,,,,,DIAMOND BACK 17 1 H,,
42389357570100,"MAPLE ENERGY HOLDINGS, LLC",1/1/2018,,,,,,,WAR ADMIRAL 24 1H,,
42389357570200,"MAPLE ENERGY HOLDINGS, LLC",1/1/2018,,,,,,,WAR ADMIRAL 24 1H,,
42389360590100,CENTENNIAL RESOURCE DEVELOPMENT,10/1/2017,,,,,,,BALMORHEA STATE E 6H,,
42389371510100,EOG,2/1/2019,,,,,,,STATE MAYFLY UNIT 6H,,
42475370490000,SHELL,8/1/2016,4651,1683.5321,1108.4803,45,,,GILLHAM 1-5 WRD 6HN,13362.5,37164.375
42109330380000,COTERRA ENERGY,8/1/2017,7597,2219.9236,1837.2677,50,903.6703724,903.6703724,SEATTLE SLEW 42 STATE UNIT 3H,97007,751799
42389376480000,OCCIDENTAL,9/1/2019,10224,2480.1626,2307.94,48,1557.370133,1557.370133,SASQUATCH STATE 56-2-38 UNIT 4H,187665,669151
42389376350000,"MAPLE ENERGY HOLDINGS, LLC",2/1/2019,7767,2799.8777,3425.531,49,755.6081498,517.8593879,COPPERHEAD 23 4H,51072.426,194169.23
42389376740000,PDC ENERGY,5/1/2019,12598,2222.5981,2263.5356,51,,,STONEMAN STATE 3927 A 2H,169363,968434
42389377580000,EOG,2/1/2020,10059,2555.5005,1901.3904,59,748.4173952,748.4173952,STATE APACHE 57 1606H,234406,1044420
42389380560000,OCCIDENTAL,1/1/2020,7682,,2115.4717,50,,,MOON STATE 55-3-5 UNIT 3H,171441,635900
42389380810000,OCCIDENTAL,10/1/2019,10202,214.60753,253.17606,43,1437.250719,1437.250719,APOLLO 2-11-2N 11H,97510,225225
42389384890000,EOG,4/1/2021,11541,2459.858,1745.8477,47,,,STATE DRAGONFLY UNIT 2H,,
42475379700000,"ADVANCE ENERGY PARTNERS, LLC",1/1/2020,9800,2503.7102,3137.9473,42,,,WHITE WING 14-1 UNIT 1H,268188,2681126
42389385520000,DIAMONDBACK,10/1/2020,8432,2605.3818,2592.5486,41,855.0566349,835.4538211,LIBERTY STATE UNIT 9-69 602H,164277.5,850748.7
42475379700100,"ADVANCE ENERGY PARTNERS, LLC",1/1/2020,,,,,,,WHITE WING 14-1 UNIT 1H,,
42389358740000,CONOCOPHILLIPS,11/1/2017,10968,2003.4875,1798.1353,41,1984.766626,1984.766626,THE SPHINX 703H,294245.03,707814.06
42389360540000,DEVON,9/1/2017,4556,0.18305531,2515.7732,46,,,MAISIE STATE 10 2H,265026,875274
42389360600000,CENTENNIAL RESOURCE DEVELOPMENT,10/1/2017,6186,2349.9922,2677.419,47,1243.776476,1243.776476,BALMORHEA STATE F 7H,214422,354109
42389349680000,OCCIDENTAL,11/1/2015,4333,,23.309273,43,563.9911942,518.224087,VANGUARD 3 12H,77009.81,226770.38
42389374670000,EOG,9/1/2019,10078,2515.635,2357.9346,48,922.6840858,922.6840858,STATE CORREA UNIT 2H,267593,1090908
42389375060000,"MAPLE ENERGY HOLDINGS, LLC",3/1/2019,6267,2734.0386,2780.2097,47,490.3866332,479.109872,COOPERS DREAM 23-3 3H,69441,547593
42301326980000,SHELL,6/1/2016,6656,1733.5396,1140.8591,50,1164.828561,1164.828561,TAHITI 55-2-33 LOV UNIT A 2H,95660,314326
42389357100000,CENTENNIAL RESOURCE DEVELOPMENT,6/1/2017,4461,2523.9502,2518.5442,46,,,RIFLEMAN C19-3 1H,71715,616441
42389357570000,"MAPLE ENERGY HOLDINGS, LLC",1/1/2018,6288,2785.795,3211.4297,50,,,WAR ADMIRAL 24 1H,126987,223068
42389358370000,CENTENNIAL RESOURCE DEVELOPMENT,7/1/2017,4264,2385.8818,2573.718,45,,,MATADOR 6-33 3H,260605,584365
42389360390000,PDC ENERGY,3/1/2018,7360,2267.8276,2208.689,54,,,GREENWICH NW 3130 A 1H,173172,856160
42389360590000,CENTENNIAL RESOURCE DEVELOPMENT,10/1/2017,6002,2246.113,2705.0237,40,1085.145539,1085.145539,BALMORHEA STATE E 6H,115924,226136
42389362850000,CENTENNIAL RESOURCE DEVELOPMENT,2/1/2018,8655,2479.0664,2527.1704,46,1709.357489,1709.357489,SIEBER TRUST U 13H,146246.14,425298.03
42389368760000,CALLON,6/1/2018,11045,,,49,2554.920709,2554.920709,DOROTHY UNIT 38 11H,270002,1376556
42389368820000,DIAMONDBACK,11/1/2018,4444,1874.3522,2298.9329,48,,,SKYFALL STATE UNIT 55-8 605H,332691.94,1356232.2
42389370450000,EOG,8/1/2018,7794,2415.178,2087.8052,48,748.7684024,745.1049663,STATE CREEK 17-8 UNIT 10H,246980,1184495
42389387700000,TITUS OIL & GAS,11/1/2020,10395,3001.9058,1938.1172,48,1574.050473,1574.050473,PRESTIGE WORLDWIDE STATE B 431H,359646,1544449
42389356610000,OCCIDENTAL,12/1/2017,4235,2472.1677,2307.126,,,,PIKE PLACE 57-2-15 1H,91008,322158
42389361760000,EOG,10/1/2017,5310,2417.5781,2316.3276,48,,,STATE APACHE 57 1611H,218181,894579
42389373340000,DIAMONDBACK,1/1/2019,9752,1976.9208,2385.174,47,,,DEGUELLO UNIT 54-7-2 601H,421607.06,1772976.5
42389389690000,RIO O&G II LLC,10/1/2020,9741,2567.555,1769.4542,49,1608.613934,1608.613934,ALEXANDER STATE UNIT 58-2-24 6H,199622,951248
42389345770000,COLGATE OPERATING,5/1/2015,9712,,,38,,,COLLIE B 2H,118807,110771
42389327300100,COTERRA ENERGY,6/1/2011,4259,1704.0015,1869.1963,47,,,BIG SKY 55-16 1H,,
42389349610000,OCCIDENTAL,7/1/2016,8875,1428.2277,1346.176,45,,,NANCY COUCH UNIT 3-15 1H,211977,497644
42389349690000,OCCIDENTAL,11/1/2015,4331,,,43,518.7054297,518.7054297,VANGUARD 3 13H,76827.09,200630.84
42389358340000,OCCIDENTAL,3/1/2019,4779,2517.919,2313.702,47,,,HARPER FERRY 54-4-29 1H,200353,835054
42389360140000,OCCIDENTAL,10/1/2017,7424,1142.0636,1100.1692,50,,,VICKSBURG STATE 55-4-26 UNIT 1H,72025,207983
42389360520000,CENTENNIAL RESOURCE DEVELOPMENT,12/1/2017,7685,,2245.5652,45,,,WOLFMAN B 21-24 2H,182826,1730693
42389368770000,APA CORP,9/1/2018,4404,409.32312,2997.011,50,817.3334578,817.3334578,JACKSON 401AH,106232,463887
42389372240000,EOG,9/1/2018,7369,2322.523,1736.853,50,769.3351531,769.3351531,STATE COACHMAN A UNIT 1H,161449,994913
42389373710000,CHEVRON,8/1/2019,7104,2535.7095,2172.8147,43,879.8635819,826.9654686,WILD BILL HICKOK 205-206 UNIT B 7H,169873.36,268014.25
42389351560000,EOG,6/1/2016,9521,2114.224,2262.1287,47,818.7522549,818.7522549,STATE APACHE 57 213H,189734,647065
42389351640000,OCCIDENTAL,6/1/2016,9071,1425.8362,1367.3132,48,,,CODY 56-3-19 UNIT B 1H,118415,362991
42389356110000,"MAPLE ENERGY HOLDINGS, LLC",11/1/2017,4981,2633.5508,3295.8743,52,,,CITATION 14 1H,50591,735491
42389361860000,OCCIDENTAL,11/1/2017,7453,2464.3123,2320.963,,,,BANSHEE 56-3-28 UNIT 1H,119722,425098
42389335610000,CONOCOPHILLIPS,1/1/2014,3646,1307.4265,1219.9907,46,1191.248043,944.1527221,TYCOON 1805H,76993.87,224092.22
42389374410000,PDC ENERGY,10/1/2018,4836,2749.1963,2553.7927,47,,,DONALDSON 4-54 U 34H,44771,749337
42389374620000,BTA OIL PRODUCERS,3/1/2020,4745,3002.1611,2909.1794,47,1967.536809,1321.515303,FLEX STATE 21602 16 1H,174791,676624
42389377780000,1920 ENERGY,8/1/2019,10314,1904.7917,2007.9742,57,919.3979392,919.3979392,TOMAHAWK 12H,73894,437744
42389378410000,EOG,3/1/2019,10237,2360.7878,2219.8293,50,1108.865798,1103.808321,STATE MAYFLY UNIT 10H,207567,1772241
42389379170000,APA CORP,1/1/2021,4517,2089.0369,1892.2874,56,1584.432858,1584.432858,MEADE 407AH,,
42389382740000,BP,10/1/2019,4123,2573.3926,2616.9253,60,,,STATE WHITEACRE 57-T3-44 W109H,3614,57680
42389382830000,CHEVRON,1/1/2021,7344,2406.506,2380.7854,42,862.7913343,851.4063149,BELLE STARR 29-42 A-5 11H,162740,387881
42475379180000,"ADVANCE ENERGY PARTNERS, LLC",9/1/2019,7274,2401.6223,3098.7747,49,,,SPIRE 226-34 UNIT 1H,111458,1372346
42389385530000,DIAMONDBACK,10/1/2020,7467,2591.1968,2729.2856,41,844.0963384,800.6260345,LIBERTY STATE UNIT 9-69 603H,226517.66,1260872.6
42389386010000,EOG,2/1/2021,10745,2343.0042,1464.2501,62,,,STATE STREAMER UNIT 9H,,
42389386040000,CENTENNIAL RESOURCE DEVELOPMENT,4/1/2020,7123,2130.5454,1904.1234,45,,,STEPHENS B U 06H,112259,278790
42389366920000,COTERRA ENERGY,7/1/2018,6284,1656.1007,1126.4675,49,1006.996933,710.9172678,SANDLOT STATE U 01H,140135.72,774503.06
42389374070000,COTERRA ENERGY,12/1/2018,11767,2243.722,2002.2488,39,,,THUNDER C20-13 C 3H,432672,1425943
42389374940000,CHEVRON,8/1/2019,9878,2512.9277,1954.2721,43,960.0079961,937.7182988,SAM PREWITT 255-256 UNIT C 6H,187977.55,298176.4
42389375580000,CHEVRON,4/1/2019,10072,2505.3674,2084.7004,44,911.3235966,911.3235966,BILLY THE KID 31-24 UNIT B 15H,168836.33,291601.16
42109334670000,APR OPERATING,12/1/2019,5259,2529.4028,1796.081,54,1480.392168,742.9737419,WISE WEST STATE UNIT 717WA,6076,100303
42109335960000,CAPITAN ENERGY INC,12/1/2020,4781,2766.485,2762.436,53,,,DALE STATE 5H,100052.766,888926.94
42389327300000,COTERRA ENERGY,6/1/2011,3947,,1287.0347,46,,,BIG SKY 55-16 1H,34759,344425
42389346700000,CONOCOPHILLIPS,4/1/2015,7534,1259.2401,1577.4463,44,1705.637208,1460.60698,TYCOON D 704H,163363.16,363181.44
42389390840000,PDC ENERGY,,9780.02,,,,1775.520562,1775.520562,BUCKSKIN STATE 1003 7U A 7H,,
42389354890000,OCCIDENTAL,11/1/2017,9464,2516.4138,2379.3733,,,,VALKYRIE STATE 57-2-40 UNIT 1H,55727,286472
42389379080000,BP,3/1/2019,4329,3054.5798,2562.994,50,655.6219776,490.1654358,STATE WILLIE VEE 56-T3-6 W107BH,144086,493394
42389345030000,CENTENNIAL RESOURCE DEVELOPMENT,1/1/2015,3539,,,43,516.5925779,516.5925779,PEREGRINE 27 8H,76741.1,178825.77
42389344320000,CONOCOPHILLIPS,11/1/2014,4314,1699.5568,1618.4718,44,,,TRAILBLAZER 304H,148636,256193
42109328300000,COTERRA ENERGY,10/1/2015,7676,1651.1018,1648.6478,52,,,VENETIAN WAY 38 UNIT 1H,219912,1097898
42389345779000,COLGATE OPERATING,5/1/2015,,,,,,,COLLIE B 2H,,
42389344800000,CHEVRON,2/1/2016,2801,1824.2117,2078.1382,47,1483.513887,1483.513887,SOAPY SMITH 36 1H,100161,223516
42389354880000,PDC ENERGY,2/1/2017,9330,1966.4954,2298.461,45,,,KENOSHA 4441 1H,283910,1787655
42389351660000,EOG,8/1/2016,6690,1950.0165,1695.4062,48,,,STATE JOBE 40-6 UNIT 1H,66263,363623
42389356110100,"MAPLE ENERGY HOLDINGS, LLC",11/1/2017,,,,,,,CITATION 14 1H,,
42389354160000,EOG,12/1/2016,6865,2033.6805,2276.1248,48,,,STATE FIREFLY 24 UNIT 1H,172952,1062254
42389342520000,EOG,10/1/2017,4887,2004.0557,1469.407,43,920.7070513,868.2257262,STATE HARRISON RANCH 57 1504H,112986,521697
42389364120000,PDC ENERGY,4/1/2018,10051,2356.3447,2458.24,49,,,ELKHEAD 4144 A 2H,351943,1703770
42389373720000,COLGATE OPERATING,10/1/2018,8337,2531.7034,2892.0376,54,,,LARCENY 12-11W UNIT 1H,79461,1728859
