,First12MonthOil_BBL,LateralLength_FT,ProppantIntensity_LBSPerFT,WaterIntensity_GALPerFT,OilGravity_API,AvgHzDistAtDrillTimeSameZone_FT,ClosestHzDistAtDrillTimeSameZone_FT,MEDIAN_WFMP Upper A - ARITH_MEAN_DPHI_100,MEDIAN_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,MEDIAN_WFMP Upper A - GROSS,MEDIAN_WFMP Upper A - NET_DPHI>8,MEDIAN_WFMP Upper A - NET_GR>75_DPHI>8,MEDIAN_WFMP Upper A - NET_Res>30,MEDIAN_WFMP_UA_MRKR_SSTVD,VARIANCE_WFMP Upper A - ARITH_MEAN_DPHI_100,VARIANCE_WFMP Upper A - ARITH_MEAN_Resistivity_ALS,VARIANCE_WFMP Upper A - GROSS,VARIANCE_WFMP Upper A - NET_DPHI>8,VARIANCE_WFMP Upper A - NET_GR>75_DPHI>8,VARIANCE_WFMP Upper A - NET_Res>30,VARIANCE_WFMP_UA_MRKR_SSTVD,gor scf/stb
484,65438.37,4667.0,1433.7611,1316.3989,43.0,601.0498029,589.5722946,12.74,108.39,94.77,85.57,,99.47,-7989.26,0.02,5.12,0.2,3.3,,4.7,33.42,2163.2021090989892
485,311465.1,7449.0,1255.2195,1308.0516,43.0,2600.0,2600.0,10.84,91.95,86.12,66.88,63.9,77.55,-8095.16,0.01,9.31,1.58,8.94,0.01,1.15,10.17,2091.620537902963
486,227400.73,7175.0,2091.979,2245.719,46.0,960.9804436,893.3666846,9.48,77.89,116.99,59.68,88.58,115.95,-7772.15,0.02,16.41,0.01,2.81,7.06,0.57,519.91,3059.6100549017588
487,84681.22,4467.0,2294.7415,3063.2212,48.0,1155.940966,1142.953424,10.33,139.76,93.94,73.27,49.53,96.85,-7099.76,0.0,7.33,0.42,0.93,7.08,0.58,234.1,3456.100892263952
488,149438.45,6503.0,3989.6716,2861.144,43.0,1256.255643,982.3523608,10.24,78.13,89.66,68.34,,85.22,-7692.26,0.01,121.53,0.51,0.48,,3.88,11.75,1452.3074884676598
489,38835.883,6921.014,,,,1300.698845,832.0150867,8.93,160.0,80.12,50.27,55.64,62.55,-7378.19,0.02,2.7,26.32,1.43,3.42,2.4,61.95,4011.2006723266722
490,100258.0,7487.0,1727.5618,741.53815,47.0,1056.484246,1056.484246,9.59,59.02,126.99,100.38,102.35,128.4,-8097.73,0.0,0.18,0.38,0.18,2.78,0.05,171.61,3507.510622593708
491,49287.168,4092.0,1143.2063,1214.3563,42.0,2600.0,2600.0,11.42,125.29,77.12,66.09,59.21,77.03,-7928.68,0.0,10.86,1.35,0.47,0.29,0.09,17.44,2720.332805488033
492,99117.37,7537.0,,1778.1318,43.0,754.0494805,754.0494805,10.11,104.53,78.46,58.96,59.18,77.36,-8090.02,0.01,7.71,1.05,3.53,0.54,0.27,12.34,1544.3441447245825
493,118419.18,4133.0,1676.0222,1561.9773,44.0,2600.0,2600.0,11.03,61.02,97.49,68.22,,56.68,-8037.58,0.01,1.45,7.21,3.37,,4.4,2.73,6372.473614493869
494,80201.0,4355.0,1370.411,1428.8969,43.0,2600.0,2600.0,10.5,141.66,82.86,67.27,60.55,82.22,-7475.98,0.24,31.44,0.31,9.24,0.0,0.6,1.15,2531.539506988691
495,14246.0,4245.0,2399.3057,1947.4169,58.0,2600.0,2600.0,,,37.46,,,,-3749.36,,,0.11,,,,16.1,50419.69675698441
496,115148.0,7337.0,2284.5154,1873.6191,50.0,903.2482026,903.1215967,7.7,43.54,53.79,33.15,,36.91,-4913.44,0.16,8.04,0.11,4.72,,0.41,79.27,8117.362003682218
497,251670.61,4859.0,3073.091,3204.233,43.0,2600.0,2600.0,11.01,62.46,86.52,63.88,,67.89,-8032.61,0.05,27.52,6.6,1.91,,17.86,7.74,4532.359181709776
498,174668.0,7215.0,2391.5042,2566.7612,49.0,2600.0,2600.0,7.75,58.58,77.21,47.93,,60.86,-5393.39,0.07,12.89,0.03,1.2,,1.47,25.98,5301.154189662674
499,124228.0,7376.0,2041.9275,2585.0728,46.0,2600.0,2600.0,11.02,100.77,81.06,66.69,68.06,77.99,-7027.38,0.05,42.89,4.93,2.0,1.54,19.75,3187.25,11727.428599027595
500,272723.0,9927.0,,2406.6177,37.0,868.681187,868.681187,10.81,112.01,82.85,64.65,62.79,83.57,-7972.81,0.65,2.2,28.34,0.51,1.07,5.94,218.56,2473.902091132761
501,272163.0,9752.0,2534.899,2038.124,48.0,762.6819604,762.6819604,8.96,98.39,113.43,88.41,87.09,130.73,-7548.42,0.0,19.96,18.86,8.78,5.35,2.74,301.59,3562.4570569842335
502,112643.59,9600.0,2785.754,2912.1472,45.0,671.7722149,671.7722149,7.84,189.62,105.5,37.15,53.91,81.81,-7235.34,0.76,5.37,2.16,9.67,22.29,32.17,59.52,2192.9519469327997
503,191952.0,7774.0,2422.31,2327.245,48.0,746.4843899,744.5539878,9.42,82.59,117.24,71.07,71.14,101.08,-7171.1,0.02,3.92,5.32,0.7,0.03,4.31,9.25,4716.944861215305
504,154992.0,4223.0,2478.5317,2255.7969,47.0,2600.0,2600.0,9.55,121.51,109.55,72.31,74.01,110.54,-7782.25,0.0,8.22,0.29,1.33,0.01,0.2,30.12,3431.744864251058
505,187310.0,9530.0,2272.2405,2111.484,46.0,1171.589135,885.0764761,10.5,115.79,85.36,75.5,55.66,84.64,-7775.78,0.05,645.09,61.37,10.89,21.86,44.65,3127.4,5719.785382520954
506,104416.0,6026.0,2535.2397,2558.745,44.0,866.6262065,865.3574943,10.11,112.73,94.91,64.5,62.57,89.22,-7732.97,0.09,13.63,1.35,1.03,0.03,1.2,129.51,1833.253524364082
507,256941.17,4691.0,2583.7935,2131.7417,43.0,2519.225955,2519.225955,8.46,86.77,88.81,42.91,,82.71,-8091.5,0.19,2.62,8.28,27.5,,2.89,0.96,2249.6620529905736
508,139190.0,8373.0,2008.7638,1710.7023,53.0,2600.0,2600.0,9.42,78.68,111.61,90.28,76.53,109.26,-6181.66,0.03,0.27,1.82,15.99,0.61,3.54,194.04,5565.9170917450965
509,111226.0,4616.0,1998.8627,1826.2903,48.0,693.5328107,693.5328107,9.96,72.55,138.0,109.27,98.43,135.87,-7717.29,0.0,0.44,0.08,0.17,0.73,0.0,790.0,4909.274809846619
510,65664.0,4475.0,1962.8132,1641.9607,49.0,741.8195206,717.9278506,9.55,80.71,123.67,90.23,77.42,122.48,-7388.91,0.01,0.08,1.33,3.15,0.28,0.26,6.1,6239.583333333333
511,224444.83,9426.0,2474.812,2111.6296,43.0,1295.82632,921.2811582,10.01,95.3,74.53,64.91,59.88,80.69,-7897.98,0.26,108.11,19.82,3.12,8.18,29.66,24.67,2110.3230580094005
512,178931.19,5749.0,,,46.0,893.140506,893.140506,9.44,77.26,116.36,55.82,88.13,115.34,-7757.78,0.01,10.17,0.02,2.09,5.55,0.37,1514.09,3671.5879439464966
513,167236.0,9429.0,2391.524,1534.4548,52.0,882.7008507,882.7008507,10.76,125.51,86.0,73.02,65.68,84.54,-7249.46,0.02,1.13,26.3,5.91,4.56,4.98,1047.25,5604.887703604487
514,131346.0,9462.0,2634.3223,2737.5696,51.0,2600.0,2600.0,9.21,125.39,76.05,52.81,47.6,87.42,-6900.06,0.18,33.86,2.53,16.27,21.36,1.93,6168.48,9496.764271466203
515,140602.0,9909.0,2530.0703,2100.8943,60.0,777.4201589,777.4201589,10.78,158.69,98.14,79.41,73.47,108.29,-7629.56,0.0,0.8,5.38,0.29,0.2,1.15,5282.46,6346.510006970029
516,,10083.0,2508.9868,2080.8098,10.0,2394.235242,2394.235242,10.99,163.18,98.07,80.19,73.99,108.9,-7620.51,0.01,0.96,6.48,0.68,0.16,1.02,5291.26,
517,152078.02,7113.0,2538.528,2224.1873,43.0,1002.944268,825.2454006,9.96,82.29,88.72,66.28,,80.83,-7658.9,0.01,79.51,1.63,0.67,,7.58,17.81,2241.7331577567884
518,190020.0,6837.0,1266.12,1617.9661,52.0,2600.0,2600.0,7.77,63.18,84.56,52.09,,67.85,-5467.08,0.05,15.29,0.09,0.86,,2.03,64.85,4460.030523102831
519,236555.0,7605.0,2035.1516,2528.0024,47.0,1742.880769,1742.880769,7.73,146.59,90.82,56.89,64.3,91.18,-7843.64,1.01,23.14,5.07,17.97,4.02,6.04,605.68,7641.529454038173
520,105097.0,4567.0,2526.992,2304.4087,42.0,989.4301764,989.4301764,9.52,61.91,143.09,115.84,104.88,144.79,-7136.37,0.0,0.97,0.79,0.02,0.84,0.14,94.48,4261.796245373322
521,42598.0,6933.0,2950.0173,3052.5469,49.0,1133.351074,544.3604711,8.57,176.62,83.75,41.73,57.43,69.11,-7231.6,0.28,46.77,27.21,17.68,1.43,10.87,1480.16,6544.673458847833
522,259219.62,7144.0,2527.7603,2201.0903,43.0,828.054009,827.1363791,9.82,87.05,89.06,65.39,,82.07,-7651.48,0.04,80.94,1.76,2.06,,6.93,3.51,1374.7200154062414
523,237548.0,9792.0,2419.717,2011.6945,49.0,2600.0,2600.0,10.22,81.58,136.95,107.08,97.21,134.03,-6850.06,0.1,15.53,1.63,15.72,23.12,0.53,472.0,4401.316786502097
524,75419.0,7301.0,2484.983,2392.815,54.0,910.8219789,910.8219789,9.75,62.7,89.88,71.68,66.93,77.4,-7136.73,0.02,44.97,20.08,3.4,2.9,6.61,825.68,8698.471207520652
525,106970.0,7471.0,2215.7944,1928.2334,54.0,911.5432671,911.5432671,9.72,63.47,91.63,71.89,67.21,77.98,-7116.27,0.02,70.43,19.59,3.51,2.91,6.53,881.59,8275.937178648219
526,94164.57,7658.0,2547.298,1485.5375,44.0,755.843039,755.843039,6.94,164.9,89.81,50.59,15.94,102.66,-7344.53,0.3,71.2,3.57,36.24,2.54,1.49,17.03,1755.7503846722818
527,180662.97,5163.0,2491.9377,2786.4639,46.0,1442.457681,960.4818296,11.36,81.02,80.79,68.01,66.53,80.37,-7779.19,0.18,23.66,1.23,0.8,1.28,0.47,392.4,2169.30868567034
528,,13079.026,,,,2600.0,2600.0,10.3,100.72,83.12,72.71,75.41,86.26,-8141.2,0.24,20.32,7.83,8.75,1.6,14.86,1694.14,
529,100247.0,4442.0,897.7164,1247.6233,48.0,1155.015777,1154.145606,7.1,81.82,109.5,53.56,,101.38,-8276.73,0.05,7.43,1.98,10.77,,0.1,345.54,2896.6153600606503
530,267870.0,6067.0,2540.8162,2192.855,44.0,2600.0,2600.0,10.21,97.4,85.11,61.92,64.67,80.54,-8043.47,0.0,6.66,6.39,0.07,0.1,0.1,0.79,1839.048792324635
531,186741.23,7521.0,,2613.538,43.0,1026.645703,1026.645703,10.18,109.72,79.47,59.45,58.33,77.42,-8076.52,0.0,10.68,6.54,1.33,1.33,0.07,9.38,1784.1533977258262
532,177802.0,9320.0,1421.321,1381.7474,44.0,2600.0,2600.0,11.17,121.97,83.67,64.74,57.75,77.83,-7944.87,0.0,28.02,29.56,1.94,0.59,0.83,360.77,2583.036186319614
533,203895.0,5746.0,2028.2029,2274.194,47.0,2600.0,2600.0,9.42,110.35,95.21,61.75,60.09,88.33,-7712.82,0.11,8.64,2.35,1.63,0.03,0.84,5.66,1689.9237352558916
534,326436.0,10134.0,2254.3152,1971.2614,44.0,2600.0,2600.0,8.8,42.8,76.79,52.29,,54.64,-5348.76,0.06,9.04,7.23,6.31,,0.26,80.96,5373.972233454643
535,39362.0,9016.0,2506.8643,2061.9084,65.0,2600.0,2600.0,6.44,99.82,100.24,39.25,,80.08,-5442.07,0.02,16.72,5.62,3.94,,6.69,503.02,13294.97992988161
536,274042.5,5655.0,2587.234,2012.8373,42.0,2513.83832,2513.83832,9.79,110.91,91.35,68.96,64.4,90.53,-7882.25,0.04,25.75,1.02,0.6,1.49,3.51,131.75,2907.7982429732615
537,211940.0,7477.0,985.45404,971.87,43.0,2063.394047,2063.394047,11.62,20.0,89.77,78.37,,20.19,-8446.41,0.0,10.85,0.13,0.79,,39.01,363.56,1192.0921015381712
538,110635.0,4462.0,2910.1052,2975.3345,43.0,2600.0,2600.0,7.27,144.98,95.37,48.13,33.07,97.65,-7493.69,0.09,20.16,2.0,2.35,2.88,2.16,5.92,2597.1979934017263
539,155352.0,4606.0,2460.9443,2197.295,51.0,1540.734048,1540.734048,9.82,63.72,142.09,110.88,107.65,135.81,-7828.15,0.0,0.31,0.23,0.02,0.49,0.01,59.4,3181.645553324064
540,160775.0,3445.0,4031.8818,3488.135,49.0,2600.0,2600.0,9.22,60.41,144.28,112.25,98.98,140.87,-6944.36,0.0,0.88,1.21,0.94,2.91,0.05,182.59,3834.924584046027
541,139863.0,4627.0,2576.8438,1667.301,69.0,1616.384753,633.6315488,8.91,105.76,110.23,82.45,81.58,127.19,-7510.9,0.0,8.64,2.52,1.01,2.1,1.46,44.81,3415.2134588847657
542,150329.0,9854.0,2134.7666,1513.2104,49.0,1330.710226,1330.710226,12.31,181.96,93.04,81.81,71.36,101.24,-7247.4,0.07,4.18,16.45,8.43,0.4,1.4,4393.6,7477.599132569232
543,95275.0,4329.0,2120.3179,1931.2917,52.0,804.202138,804.202138,9.56,81.79,123.46,89.32,76.79,121.14,-7375.94,0.01,0.06,1.23,3.01,0.31,0.28,6.91,4574.925216478615
544,181177.47,9731.0,2019.6437,2082.3923,42.0,2600.0,2600.0,10.25,98.71,90.12,63.59,65.13,82.54,-8024.7,0.01,58.13,0.18,2.68,1.65,0.85,437.02,1700.4772171727532
545,259272.0,4276.0,2300.9333,2275.8677,45.0,2600.0,2600.0,9.91,113.08,83.27,63.8,58.86,82.53,-7582.08,0.01,1.47,1.96,0.01,0.18,0.14,140.45,1849.7011632571198
546,235896.0,8986.0,2213.9822,2375.5183,46.0,2600.0,2600.0,10.67,106.77,85.22,75.6,55.84,82.12,-7761.62,0.02,589.83,8.06,14.83,9.47,47.16,1318.8,6952.419710380846
547,167810.0,9894.0,2553.621,2730.4343,45.0,2600.0,2600.0,10.15,190.62,102.37,55.57,64.23,83.95,-7106.72,0.1,11.97,28.26,0.33,1.28,24.4,181.93,2231.9170490435613
548,,10274.0,2455.276,1386.6418,59.0,1149.996797,1145.665864,9.31,88.53,117.05,69.86,68.14,100.27,-7086.36,0.01,9.57,2.67,0.18,0.38,2.43,185.05,
549,328997.6,10186.0,,2594.1902,49.0,990.173767,769.3518237,9.43,79.84,107.45,78.59,83.38,106.55,-7930.79,0.05,28.35,0.55,0.64,1.64,0.92,522.4,5828.896624169903
550,157467.0,5104.0,3023.5173,1967.7214,48.0,2600.0,2600.0,10.6,72.5,114.18,106.0,90.84,115.96,-6542.63,0.01,2.43,1.38,2.81,0.01,0.73,6.68,5319.711431601542
551,115716.695,7712.0,,48.633297,43.0,751.558413,751.558413,10.07,102.83,79.2,58.35,59.71,77.39,-8096.15,0.02,6.26,1.26,4.22,0.4,0.46,43.54,2289.075919425455
552,131898.55,9672.0,2502.6782,2402.2708,44.0,800.9857274,768.1819331,10.11,109.9,89.88,69.48,63.7,89.07,-7890.04,0.0,5.17,0.12,0.76,2.45,0.21,360.4,2029.899343093613
553,258251.0,9690.0,2501.281,2620.3713,40.0,875.5590564,875.5590564,11.46,160.95,99.2,79.78,69.63,96.59,-7304.43,0.03,41.45,22.03,0.65,0.66,8.03,768.27,4278.26416935462
554,70845.0,3885.0,1396.9215,1531.2433,46.0,2600.0,2600.0,8.4,95.02,90.16,36.5,68.23,72.57,-7509.15,10.04,396.97,14.39,26.25,0.41,1.27,517.78,5897.452184346108
555,132022.0,5011.0,1617.0305,1545.0736,48.0,477.6936281,477.6936281,8.84,103.36,107.13,80.55,80.92,126.6,-7497.9,0.0,10.2,6.09,1.06,2.15,2.16,57.78,3419.3846480132097
556,59432.758,4435.0,,25.588276,43.0,1007.380455,636.7268103,10.09,100.39,76.34,63.83,60.6,77.76,-8083.33,0.01,1.04,4.15,0.05,0.69,0.44,30.35,2557.9790525622248
557,142166.0,7323.0,1664.0024,1580.1016,52.0,2600.0,2600.0,8.76,86.25,94.86,86.36,85.33,132.25,-7518.79,0.02,9.94,4.99,17.19,1.41,3.0,203.82,5003.819478637649
558,,,,,,2600.0,2600.0,3.96,178.34,97.6,20.8,10.07,92.71,-7370.12,0.11,2.0,3.98,8.92,1.6,1.61,239.79,
559,179160.84,4613.0,5020.0903,5055.856,44.0,778.7272685,778.7272685,9.11,149.27,84.75,58.25,60.98,66.4,-7455.56,0.0,0.03,0.95,0.68,2.21,3.29,75.01,2178.1672825378582
560,104319.08,4368.0,984.43225,1018.0859,45.0,2600.0,2600.0,10.72,111.66,77.12,60.89,57.34,78.05,-8049.72,0.01,3.03,1.35,0.06,1.18,0.0,5.89,1671.949465045129
561,66956.29,4151.0,1778.0684,1909.0559,46.0,2600.0,2600.0,11.08,92.85,78.83,68.24,63.12,75.92,-8094.08,0.01,2.21,0.09,0.28,0.32,0.72,5.85,3076.316205691803
562,97655.27,8149.0,1949.3588,2493.8118,45.0,881.3151444,881.3151444,6.71,163.21,95.22,48.3,12.85,102.16,-7370.9,0.48,87.18,1.59,57.3,0.24,3.19,41.31,1270.3461881780675
563,250559.0,10152.0,2593.1177,1875.8759,56.0,2600.0,2600.0,9.57,131.27,87.09,71.78,72.72,99.69,-7071.9,0.1,113.17,4.45,7.12,5.13,11.52,9341.72,8972.353816865489
564,,,,,,2600.0,2600.0,10.02,173.83,98.2,60.68,67.42,83.82,-7009.87,0.01,26.21,25.43,6.94,4.9,21.54,2410.87,
565,339299.0,11755.0,2273.2778,2043.8555,47.0,761.9418991,754.1667749,8.82,90.1,129.94,93.92,88.14,127.24,-7776.32,0.07,19.67,5.77,4.69,9.46,0.69,1345.35,4314.816725071397
566,219704.31,6560.0,,,41.0,824.8522915,800.3020355,10.88,81.89,102.6,95.77,85.06,100.05,-8022.69,0.02,17.23,0.35,0.3,0.23,0.79,104.93,2274.91085632321
567,259349.0,9391.0,2538.2363,2314.8384,46.0,2600.0,2600.0,9.32,82.61,134.01,99.44,85.21,136.32,-7707.32,0.01,1.91,1.1,0.79,1.21,0.0,202.42,3540.703839228221
568,159898.77,9654.0,2509.3154,1978.2644,43.0,829.1261793,817.0860532,11.35,76.63,101.15,75.73,,59.09,-8068.74,0.02,17.82,5.07,6.26,,2.49,476.06,4692.591193790922
569,70258.79,3994.0,800.1958,1976.3871,43.0,446.4404432,446.4404432,10.06,107.26,81.87,62.32,55.21,78.56,-8063.36,0.01,0.66,0.29,0.02,0.98,0.14,5.12,2705.473293804235
570,296212.12,10741.0,2002.7792,1799.5383,42.0,1276.845222,657.7391847,11.24,100.43,88.97,75.72,,84.31,-8139.16,0.02,1.64,3.49,2.01,,4.33,161.46,2485.7853554405538
571,37234.793,7826.0,2365.936,2407.9688,42.0,870.0536771,870.0536771,11.34,102.32,82.02,69.19,56.59,85.38,-7674.37,0.1,8.42,0.11,3.51,21.82,0.78,115.58,4003.4456482677374
572,253084.0,7519.0,2962.0085,3431.463,44.0,2555.098728,2555.098728,4.48,180.19,91.88,20.23,35.66,84.17,-7325.07,1.95,12.35,0.8,74.93,84.59,12.7,38.43,2155.446413048632
573,229440.0,9752.0,2531.809,1808.5955,48.0,1202.142734,763.0942181,8.92,97.18,111.99,87.85,86.69,130.96,-7540.95,0.0,20.44,22.38,9.72,5.05,3.12,292.52,3663.166841004184
574,85778.0,11793.0,2036.0033,261.1606,54.0,2600.0,2600.0,9.28,73.76,108.55,84.8,79.12,107.56,-6284.41,0.05,4.61,3.62,32.64,8.35,5.5,181.37,6539.730467019515
575,188412.0,7425.0,2387.058,1609.9265,49.0,748.0226341,738.8494633,8.77,85.51,126.83,70.45,74.28,114.22,-7292.89,0.01,2.31,6.2,0.92,0.43,5.6,153.67,4555.203490223553
576,112973.0,7080.0,1854.0173,2151.3843,42.0,822.7601152,797.0773647,10.73,89.63,78.09,61.31,63.08,76.51,-8096.31,0.52,1.14,0.25,53.09,0.23,3.69,0.75,2741.4072388977897
577,174838.0,7335.0,2329.6287,1868.8826,50.0,1159.973557,753.2625114,10.14,69.2,95.1,74.48,69.31,83.35,-7233.69,0.0,6.76,17.52,0.67,1.05,7.91,4.11,5118.818563470183
578,234058.0,9957.0,,1876.7465,42.0,1523.30028,1523.30028,10.85,130.01,87.61,70.51,64.1,89.88,-7714.01,0.05,21.72,1.96,0.53,0.05,0.32,358.64,1569.452870655991
579,203451.38,10365.0,,,44.0,2600.0,2600.0,9.69,64.01,100.79,77.38,85.04,97.81,-8297.69,0.17,4.62,0.1,5.15,0.84,2.25,107.55,3593.818090592455
580,,,,,,2600.0,2600.0,9.89,151.98,86.82,62.8,62.52,77.42,-7799.4,4.24,1.99,32.7,194.35,1.59,9.02,1077.44,
581,180807.0,7043.0,1979.0034,2274.7737,46.0,645.0807973,645.0807973,10.12,105.57,77.94,69.81,56.9,79.87,-7700.68,0.01,296.42,1.42,0.43,6.89,0.7,1194.33,5856.261096085881
582,196108.0,7043.0,2797.072,2575.9478,46.0,645.4685248,645.4685248,10.04,105.07,77.58,69.64,56.18,78.88,-7697.92,0.03,167.82,1.1,1.44,6.61,0.89,1032.65,6189.7882799273875
583,197160.0,4371.0,2581.8982,2406.289,43.0,2600.0,2600.0,8.98,132.01,87.87,58.28,62.71,72.42,-7541.73,0.0,3.36,0.27,0.13,0.08,2.12,126.95,1984.6779265571108
584,239812.0,10436.0,2517.2122,1791.5652,46.0,1520.595249,1520.595249,11.51,66.93,104.68,96.34,89.05,102.79,-8067.43,0.1,6.1,0.08,9.13,1.01,0.25,452.98,7427.05119009891
585,253605.0,10200.0,1709.2931,1687.14,42.0,1169.12415,1169.12415,8.93,67.76,92.23,59.52,,88.31,-7938.88,0.1,0.86,4.6,1.31,,16.05,582.46,1389.1781707773903
586,142992.0,10081.0,2507.921,2054.7754,61.0,755.1231025,751.1434019,10.1,85.97,106.14,74.73,71.24,93.01,-7250.64,0.02,3.62,19.84,0.27,0.38,14.33,6.97,5024.37199283876
587,104749.0,10068.0,2526.6006,1820.05,60.0,769.5456623,769.5456623,10.2,95.99,105.84,74.99,71.06,94.25,-7275.29,0.03,0.25,20.62,0.2,0.53,15.02,4.6,4610.172889478658
588,181998.0,8188.0,1307.4622,1210.2697,52.0,2600.0,2600.0,10.0,57.55,133.09,99.15,78.53,109.56,-6554.32,0.14,36.73,1.24,39.57,0.31,4.51,441.6,4712.079253618172
589,228120.0,10422.0,2325.8982,2012.2626,49.0,2600.0,2600.0,8.25,77.17,113.1,70.94,,96.33,-5803.97,0.02,49.2,0.66,0.05,,6.8,147.79,4608.21935823251
590,100813.0,6281.0,2533.748,2410.4438,47.0,2600.0,2600.0,8.78,63.11,102.47,71.24,85.9,96.1,-8243.88,0.5,0.08,0.05,35.07,0.2,0.5,60.07,5240.742761350223
591,268345.0,9789.0,2025.2357,2434.9175,45.0,2035.368336,2035.368336,10.43,84.99,103.38,74.27,68.85,67.88,-7941.28,0.0,495.83,8.65,0.08,1.36,47.25,279.36,5517.613519909072
592,167832.0,7380.0,1690.4998,1685.7528,44.0,766.7707453,766.7707453,3.94,171.41,81.36,64.01,57.94,63.96,-7519.47,1.53,8.84,18.15,4.37,1.1,2.94,1080.28,2727.179560512894
593,238765.95,8602.0,,2437.2688,47.0,2600.0,2600.0,4.61,191.04,100.46,24.47,22.77,95.04,-7282.04,0.16,13.74,2.77,13.47,64.63,8.14,714.97,2191.9029911928396
594,224582.02,9620.0,1782.6819,1337.3875,46.0,581.5111181,581.5111181,11.0,56.93,116.89,88.23,96.77,114.83,-7925.18,0.23,5.93,3.83,16.14,1.28,1.2,268.37,4561.303260163036
595,113621.0,8206.0,,2491.995,54.0,968.7621259,968.7621259,9.47,77.24,111.25,90.82,77.64,109.46,-6210.09,0.03,0.23,1.75,15.16,0.62,2.97,209.57,6017.840011969619
596,68717.0,8667.0,2518.6943,2867.0088,51.0,2600.0,2600.0,6.99,172.34,73.14,46.56,58.41,73.87,-7130.86,0.42,22.83,3.66,28.65,1.41,8.95,4811.93,4000.33470611348
597,155699.44,20053.0,1194.8685,944.2529,46.0,2600.0,2600.0,9.02,156.3,78.85,55.48,55.54,62.48,-7426.44,0.29,1.77,18.53,3.33,4.64,2.47,491.3,2219.9103606281433
598,139570.0,4461.0,2000.9155,2000.6537,49.0,1601.775814,1601.775814,9.97,85.23,120.26,94.78,79.07,121.19,-7314.64,0.01,0.09,0.01,2.15,0.85,0.42,70.66,4469.6639679014115
599,194913.0,9845.0,2489.9136,2332.7717,52.0,2600.0,2600.0,10.42,65.81,113.46,72.05,91.8,111.75,-7906.26,0.22,9.66,1.65,70.28,1.64,0.86,1119.97,3056.1327361438184
600,290259.53,9902.0,,,49.0,943.6839949,834.125936,9.22,80.38,110.5,69.5,81.91,108.41,-7918.43,0.04,23.8,0.2,2.07,2.59,0.72,375.94,5511.68776439485
601,92956.0,6990.0,,2067.4856,48.0,1015.30594,1015.30594,9.93,88.51,85.43,66.52,52.06,70.85,-7528.63,0.0,205.91,0.34,6.53,34.17,68.03,8.37,9344.94814751065
602,192059.03,6953.0,2534.5764,2889.258,45.0,963.7090035,963.7090035,11.26,80.21,80.66,67.11,65.88,80.06,-7786.0,0.08,23.56,0.63,0.81,0.14,1.7,319.61,2076.0090270163296
603,,10319.0,5025.9116,,47.0,1875.599598,1875.599598,11.26,40.17,82.71,82.52,73.76,72.54,-7903.12,0.01,14.14,46.36,4.3,3.39,3.97,8609.19,
604,66389.0,4380.0,1904.8707,1256.8948,47.0,2600.0,2600.0,-30.34,251.48,86.76,69.73,62.36,79.03,-7445.9,65.42,191.86,16.46,4.41,0.32,0.28,504.41,6486.616758800404
605,219209.0,10027.0,2564.7063,1553.9874,62.0,2482.20737,2482.20737,11.1,161.53,107.9,82.39,72.87,112.94,-7668.23,0.05,28.49,5.41,0.22,0.06,1.74,8.8,4427.829149350619
606,94209.0,4672.0,2660.1416,2616.566,51.0,2600.0,2600.0,8.32,66.63,105.44,66.6,,85.66,-5665.08,0.01,6.93,0.01,0.2,,1.19,99.15,4685.9535713148425
607,131788.0,4643.0,1426.9158,1326.2466,47.0,2600.0,2600.0,10.1,123.24,96.88,89.52,83.99,97.72,-7871.08,0.0,43.98,0.79,0.26,0.03,0.37,126.61,3903.094363674993
608,137499.7,5500.0,1743.8729,1920.6407,43.0,2600.0,2600.0,11.47,91.71,99.08,78.61,,69.01,-8110.61,0.0,0.66,0.24,0.09,,0.72,569.3,3560.533586618734
609,52357.105,7625.0,2459.345,2219.0383,44.0,2600.0,2600.0,11.14,50.56,108.19,72.19,,56.79,-7990.56,0.0,6.96,2.98,1.25,,35.74,59.62,4008.8482737920667
610,100909.0,3485.0,1236.0746,1082.4589,44.0,2600.0,2600.0,10.22,91.63,80.72,67.18,,83.4,-8046.74,0.01,0.37,0.01,0.21,,0.24,64.77,1736.6538168052402
611,,10155.0,,,47.0,1071.942431,968.8761663,10.36,111.93,85.78,74.44,56.45,84.16,-7787.08,0.11,356.59,105.45,7.85,22.05,27.95,4760.87,
612,142571.0,7362.0,2538.2788,2861.915,46.0,1978.037339,1978.037339,8.29,176.76,81.24,42.48,57.66,70.35,-7206.45,0.36,45.77,25.09,24.05,1.51,11.53,1802.59,2585.9747073388
613,228579.0,10055.0,2493.3247,2300.1965,48.0,1061.413616,1058.722402,11.2,86.14,101.51,96.83,84.41,95.28,-8064.98,0.03,51.59,1.06,1.73,0.43,3.79,258.76,3799.0672808963204
614,146286.89,9653.0,2510.0208,1974.041,43.0,840.8710919,840.6303454,11.34,74.04,101.7,75.28,,57.9,-8066.25,0.02,21.94,4.06,6.64,,2.65,527.84,5471.013567928062
615,92484.0,4724.0,2015.8937,1837.011,48.0,1620.476542,1620.476542,9.46,76.74,122.87,93.9,80.08,127.93,-7447.52,0.01,0.25,1.11,2.84,0.12,0.13,3.26,5189.924743739458
